Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,0.19758624,599.0,-16.333885431289673,-16.333885431289673,1.0
2000,1.4189383,0.111202106,599.0,-17.13561351597309,-17.13561351597309,1.0
3000,1.4163684,-0.15841743,403.3333333333333,-7.159095942974091,-7.159095942974091,1.0
4000,1.4162226,0.006146888,599.0,-15.270927727222443,-15.270927727222443,1.0
5000,1.4140195,-0.13725096,599.0,-10.383448123931885,-10.383448123931885,1.0
6000,1.4138873,-0.25424802,599.0,-20.422825813293457,-20.422825813293457,1.0
7000,1.4111569,-0.5168745,599.0,-24.4889377951622,-24.4889377951622,1.0
8000,1.4101441,-0.4489675,599.0,-21.910902738571167,-21.910902738571167,1.0
9000,1.4112287,-0.6539567,599.0,-27.448166728019714,-27.448166728019714,1.0
10000,1.411778,-0.6251816,599.0,-15.827001497149467,-15.827001497149467,1.0
11000,1.4110631,-0.68369186,599.0,-12.010895296931267,-12.010895296931267,1.0
12000,1.4105242,-0.8217706,599.0,-22.944254875183105,-22.944254875183105,1.0
13000,1.4106231,-0.89546436,533.0,-12.06130799651146,-12.06130799651146,1.0
14000,1.4107286,-0.7327042,599.0,-23.419800251722336,-23.419800251722336,1.0
15000,1.4107735,-0.92830306,599.0,-11.329708963632584,-11.329708963632584,1.0
16000,1.4108193,-1.1020544,451.5,-0.9853465855121613,-0.9853465855121613,1.0
17000,1.410481,-0.65513116,378.6666666666667,-0.35012974341710407,-0.35012974341710407,1.0
18000,1.4098943,-0.63884395,455.0,4.2407209277153015,4.2407209277153015,1.0
19000,1.4093481,-0.9381394,538.0,0.34914425760507584,0.34914425760507584,1.0
20000,1.4078863,-0.6542784,451.5,2.6724774688482285,2.6724774688482285,1.0
21000,1.4076802,-0.7977159,300.0,4.254835471510887,4.254835471510887,1.0
22000,1.4051076,-0.531212,374.0,5.989748433232307,5.989748433232307,1.0
23000,1.4051076,-0.3772233,441.5,-0.1097530871629715,-0.1097530871629715,1.0
24000,1.4032981,-0.6207939,384.5,2.9334203377366066,2.9334203377366066,1.0
25000,1.4032019,-0.64937997,599.0,-18.133617997169495,-18.133617997169495,1.0
26000,1.4026775,-0.4771368,465.0,-0.34359392523765564,-0.34359392523765564,1.0
27000,1.4026546,-0.18628979,375.0,14.25208294391632,14.25208294391632,1.0
28000,1.4019517,-0.15051447,296.0,13.556846141815186,13.556846141815186,1.0
29000,1.4017582,0.1269027,379.5,17.50102670987447,17.50102670987447,1.0
30000,1.4005724,0.30492786,241.8,13.919270372390747,13.919270372390747,1.0
31000,1.4001238,0.0027658145,188.25,10.634642750024796,10.634642750024796,1.0
32000,1.399849,0.13876516,342.0,5.813386802872022,5.813386802872022,1.0
33000,1.3996719,0.31323493,169.71428571428572,8.585779173033577,8.585779173033577,1.0
34000,1.3988189,0.5647446,206.0,12.673766136169434,12.673766136169434,1.0
35000,1.3982276,0.6215601,121.875,12.369826237360636,12.369826237360636,1.0
36000,1.3973787,0.73769337,159.16666666666666,11.92363174756368,11.92363174756368,1.0
37000,1.3966744,1.2263793,246.5,17.441229701042175,17.441229701042175,1.0
38000,1.3962437,0.91670865,123.22222222222223,9.989457786083221,9.989457786083221,1.0
39000,1.3957254,1.148506,100.0,10.117921447753906,10.117921447753906,1.0
40000,1.3954657,1.4007944,130.0,11.620940446853638,11.620940446853638,1.0
41000,1.3950057,1.5539569,105.2,11.896499951680502,11.896499951680502,1.0
42000,1.3949468,1.5388168,87.8,10.234254403547807,10.234254403547807,1.0
43000,1.3947996,1.63035,135.57142857142858,12.308589356286186,12.308589356286186,1.0
44000,1.3948083,1.8322223,98.4,12.338346147537232,12.338346147537232,1.0
45000,1.3948727,1.7200494,125.22222222222223,11.06423994898796,11.06423994898796,1.0
46000,1.3948319,2.0120053,91.81818181818181,9.485584302382035,9.485584302382035,1.0
47000,1.3943571,2.6034465,111.11111111111111,12.579168584611681,12.579168584611681,1.0
48000,1.3943499,2.1136549,94.2,11.617239236831665,11.617239236831665,1.0
49000,1.3942529,2.8739946,101.4,12.398469305038452,12.398469305038452,1.0
50000,1.3942529,2.8478332,82.83333333333333,12.096331516901651,12.096331516901651,1.0
