Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,-0.52561474,599.0,-26.42061758041382,-26.42061758041382,1.0
2000,1.4189383,-0.48234996,599.0,-16.922960326075554,-16.922960326075554,1.0
3000,1.4142739,-0.643207,599.0,-11.691318392753601,-11.691318392753601,1.0
4000,1.4135742,-0.8577891,599.0,-6.827191174030304,-6.827191174030304,1.0
5000,1.4131277,-1.2348671,599.0,-20.740482091903687,-20.740482091903687,1.0
6000,1.4130322,-0.74968666,599.0,2.5218723714351654,2.5218723714351654,1.0
7000,1.4122561,-1.2472352,599.0,-24.211509227752686,-24.211509227752686,1.0
8000,1.4117234,-0.9381494,599.0,-20.802813172340393,-20.802813172340393,1.0
9000,1.4078233,-0.93009484,533.5,-2.5262250900268555,-2.5262250900268555,1.0
10000,1.4049379,-0.8900672,599.0,-18.537979185581207,-18.537979185581207,1.0
11000,1.405882,-0.25173652,599.0,0.17893095314502716,0.17893095314502716,1.0
12000,1.4070208,-0.94989836,548.5,0.5180825889110565,0.5180825889110565,1.0
13000,1.4061371,-0.8943168,599.0,-10.62113630771637,-10.62113630771637,1.0
14000,1.4040433,-1.1641383,599.0,-10.574174404144287,-10.574174404144287,1.0
15000,1.4040179,-1.209137,461.6666666666667,-3.931150625149409,-3.931150625149409,1.0
16000,1.4040301,-0.7326952,576.0,10.512060642242432,10.512060642242432,1.0
17000,1.4039904,-0.36467764,599.0,0.41982975602149963,0.41982975602149963,1.0
18000,1.4038907,-0.54162717,403.3333333333333,9.562879959742228,9.562879959742228,1.0
19000,1.4035336,-1.1523424,284.6666666666667,6.79989954829216,6.79989954829216,1.0
20000,1.4010799,-0.50234026,461.5,2.702037811279297,2.702037811279297,1.0
21000,1.4010872,-0.22801447,336.0,9.438562899827957,9.438562899827957,1.0
22000,1.4005413,-0.3329571,223.8,10.072083258628846,10.072083258628846,1.0
23000,1.4005413,-0.17394696,205.0,11.347309708595276,11.347309708595276,1.0
24000,1.3934484,-0.097076565,350.6666666666667,8.325825254122416,8.325825254122416,1.0
25000,1.3924301,0.26841906,221.4,10.790101706981659,10.790101706981659,1.0
26000,1.392218,0.45214754,213.0,10.524732455611229,10.524732455611229,1.0
27000,1.3921639,0.46381617,190.5,10.095165610313416,10.095165610313416,1.0
28000,1.3918967,0.33615574,205.5,11.227304369211197,11.227304369211197,1.0
29000,1.391772,0.2856495,180.16666666666666,8.87748408317566,8.87748408317566,1.0
30000,1.3909478,0.90671974,96.25,9.953098720974392,9.953098720974392,1.0
31000,1.3902576,0.3267809,111.9,8.445075488090515,8.445075488090515,1.0
32000,1.38796,0.7459275,121.0,10.111479699611664,10.111479699611664,1.0
33000,1.3856702,0.8111566,98.9090909090909,9.058239947665822,9.058239947665822,1.0
34000,1.385221,0.67922914,118.33333333333333,10.95418119430542,10.95418119430542,1.0
35000,1.3846341,1.2088851,130.88888888888889,8.468148522906834,8.468148522906834,1.0
36000,1.3845825,1.5347812,128.11111111111111,12.04868197441101,12.04868197441101,1.0
37000,1.384339,1.8388442,103.6,11.477847909927368,11.477847909927368,1.0
38000,1.3841344,2.0599978,76.7,9.338750687512485,9.338750687512485,1.0
39000,1.3836505,1.3301713,97.33333333333333,9.921862862326883,9.921862862326883,1.0
40000,1.3833263,1.8057134,97.5,10.415659070014954,10.415659070014954,1.0
41000,1.3821062,2.007559,105.55555555555556,9.981037245856392,9.981037245856392,1.0
42000,1.3819816,2.304459,83.75,10.179568568865458,10.179568568865458,1.0
43000,1.3810762,2.0288022,100.1,9.846434235572815,9.846434235572815,1.0
44000,1.3808972,2.0547583,97.18181818181819,10.354999542236328,10.354999542236328,1.0
45000,1.3794887,3.2521665,69.5,11.804171466827393,11.804171466827393,1.0
46000,1.3794543,2.5399277,83.23076923076923,10.891105890274048,10.891105890274048,1.0
47000,1.3790678,2.3403404,85.1,10.800485741008412,10.800485741008412,1.0
48000,1.3790675,2.9129407,97.0,12.307402420043946,12.307402420043946,1.0
49000,1.3788961,2.5192912,93.54545454545455,11.413353486494584,11.413353486494584,1.0
50000,1.3788774,3.276631,88.36363636363636,11.79588549787348,11.79588549787348,1.0
