Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
38000,1.4012165,0.4220063,170.16666666666666,9.470614870389303,9.470614870389303,1.0
39000,1.3996133,1.2056046,125.14285714285714,11.983989715576172,11.983989715576172,1.0
40000,1.3995317,0.8469629,94.36363636363636,8.984233221411705,8.984233221411705,1.0
41000,1.3974068,1.5468566,91.44444444444444,10.201186201789163,10.201186201789163,1.0
42000,1.3974069,1.6576269,144.0,12.40601645197187,12.40601645197187,1.0
43000,1.3953459,1.5466043,93.5,8.96224022995342,8.96224022995342,1.0
44000,1.3950982,2.0610418,111.44444444444444,11.081023481157091,11.081023481157091,1.0
45000,1.392342,2.1076114,99.6,11.34583901166916,11.34583901166916,1.0
46000,1.3915449,2.3463633,116.14285714285714,11.70652092806995,11.70652092806995,1.0
47000,1.3900356,2.0123234,99.0,9.551197723908858,9.551197723908858,1.0
48000,1.3892759,2.7944055,74.84615384615384,10.341579657334547,10.341579657334547,1.0
49000,1.3883885,2.2447429,86.9090909090909,10.891612716696478,10.891612716696478,1.0
50000,1.3877183,2.8552043,80.0909090909091,9.656882971525192,9.656882971525192,1.0
51000,1.3863589,3.0358765,89.92307692307692,10.783627986907959,10.783627986907959,1.0
52000,1.3850193,2.903851,77.91666666666667,9.724418739477793,9.724418739477793,1.0
53000,1.3848985,2.497315,120.5,10.810662776231766,10.810662776231766,1.0
54000,1.3845792,4.207705,83.07692307692308,13.565148573655348,13.565148573655348,1.0
55000,1.38395,2.9918983,122.71428571428571,12.507565975189209,12.507565975189209,1.0
56000,1.3821517,4.0017867,97.18181818181819,12.361156892776489,12.361156892776489,1.0
57000,1.3819627,3.932437,62.0,10.519990622997284,10.519990622997284,1.0
58000,1.3807015,3.8230684,74.5,11.216643956991343,11.216643956991343,1.0
59000,1.3806261,4.117739,82.84615384615384,10.777645230293274,10.777645230293274,1.0
60000,1.3791475,5.2104936,67.07142857142857,11.204584973199028,11.204584973199028,1.0
61000,1.3791473,3.9790866,102.7,12.484660625457764,12.484660625457764,1.0
62000,1.3784586,4.343242,92.9,11.149507137184793,11.149507137184793,1.0
63000,1.378453,4.7223897,65.42857142857143,10.321888140269689,10.321888140269689,1.0
64000,1.3759605,4.7845707,57.8,9.38106874415749,9.38106874415749,1.0
65000,1.3756088,4.6651945,60.333333333333336,9.990851306915284,9.990851306915284,1.0
66000,1.3745825,5.3225584,84.75,12.52153996626536,12.52153996626536,1.0
67000,1.3742173,5.3772397,64.13333333333334,11.76922820409139,11.76922820409139,1.0
68000,1.3727779,5.1157317,56.705882352941174,9.819264692418715,9.819264692418715,1.0
69000,1.3719823,5.511316,47.42857142857143,8.925040948958625,8.925040948958625,1.0
70000,1.3708577,5.8655896,57.529411764705884,11.866790042204016,11.866790042204016,1.0
71000,1.3700101,5.684486,67.2,11.45730775197347,11.45730775197347,1.0
72000,1.3688394,5.571055,74.35714285714286,11.97256704739162,11.97256704739162,1.0
73000,1.367843,5.5801387,69.5,12.096537590026855,12.096537590026855,1.0
74000,1.3677765,5.9965544,68.78571428571429,11.211477381842476,11.211477381842476,1.0
75000,1.3676966,6.18585,57.411764705882355,10.992545155917897,10.992545155917897,1.0
76000,1.3667498,6.251268,47.04761904761905,10.092199507213774,10.092199507213774,1.0
77000,1.3648365,5.8200464,74.84615384615384,11.448958213512714,11.448958213512714,1.0
78000,1.3647691,6.2156105,61.0625,11.534535437822342,11.534535437822342,1.0
79000,1.3646291,6.041094,82.66666666666667,13.01314946015676,13.01314946015676,1.0
80000,1.3647851,6.6111827,75.23076923076923,13.774862839625431,13.774862839625431,1.0
81000,1.3657018,6.1911902,73.61538461538461,12.589676306797909,12.589676306797909,1.0
82000,1.3656541,6.0960355,74.78571428571429,12.379464796611241,12.379464796611241,1.0
83000,1.3652046,6.510629,80.33333333333333,13.239285071690878,13.239285071690878,1.0
84000,1.3651905,6.570073,75.15384615384616,12.436621005718525,12.436621005718525,1.0
85000,1.3646107,6.3050466,64.875,11.456145256757736,11.456145256757736,1.0
86000,1.3646107,6.301478,63.0,12.09161475499471,12.09161475499471,1.0
87000,1.3631467,6.5213766,72.07142857142857,12.294132845742363,12.294132845742363,1.0
88000,1.3630989,6.2770615,64.4,12.090723482767741,12.090723482767741,1.0
89000,1.3610444,6.340734,57.11764705882353,11.467804123373593,11.467804123373593,1.0
90000,1.3608023,6.5485716,77.6923076923077,13.711941425616924,13.711941425616924,1.0
91000,1.358531,6.593152,64.33333333333333,12.53021895090739,12.53021895090739,1.0
92000,1.357832,6.7811155,60.5,13.397748947143555,13.397748947143555,1.0
93000,1.3570955,6.790221,65.0625,12.23685097694397,12.23685097694397,1.0
94000,1.3567833,6.5295787,52.55555555555556,10.92530502213372,10.92530502213372,1.0
95000,1.356263,7.1784368,69.21428571428571,13.492137500217982,13.492137500217982,1.0
96000,1.3558786,6.7242775,82.91666666666667,13.756029725074768,13.756029725074768,1.0
97000,1.3547707,7.0412703,67.73333333333333,13.341435114542643,13.341435114542643,1.0
98000,1.3537033,6.557166,75.46153846153847,12.85834946999183,12.85834946999183,1.0
99000,1.3530697,6.9310703,56.05882352941177,11.682006948134479,11.682006948134479,1.0
100000,1.3522332,7.2560887,85.75,15.03558341662089,15.03558341662089,1.0
101000,1.351666,6.6363664,66.42857142857143,11.558209248951503,11.558209248951503,1.0
102000,1.3506678,7.1851196,63.125,12.173140734434128,12.173140734434128,1.0
103000,1.3499924,6.6340456,67.93333333333334,11.332687536875406,11.332687536875406,1.0
104000,1.3486074,6.795574,61.25,11.64588189125061,11.64588189125061,1.0
105000,1.3482932,6.998521,67.06666666666666,12.883078225453694,12.883078225453694,1.0
106000,1.3469545,6.973179,62.9375,12.202522248029709,12.202522248029709,1.0
107000,1.3468702,6.8760557,59.733333333333334,11.737598292032878,11.737598292032878,1.0
108000,1.3456271,7.2937884,74.38461538461539,14.748659464029165,14.748659464029165,1.0
