Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,0.14925686,599.0,-18.078095138072968,-18.078095138072968,1.0
2000,1.4189383,0.18098946,599.0,-24.768098384141922,-24.768098384141922,1.0
3000,1.4200153,0.03622021,599.0,-6.65569794178009,-6.65569794178009,1.0
4000,1.4200778,-0.2222721,599.0,-14.433943420648575,-14.433943420648575,1.0
5000,1.4201539,-0.32977182,599.0,-21.59631459414959,-21.59631459414959,1.0
6000,1.4201298,-0.34927067,599.0,-20.582334637641907,-20.582334637641907,1.0
7000,1.4207379,-0.43228716,376.0,-15.42124311129252,-15.42124311129252,1.0
8000,1.4209958,-0.53486645,521.5,0.2780628427863121,0.2780628427863121,1.0
9000,1.4213035,-0.5041292,422.0,-21.70600874722004,-21.70600874722004,1.0
10000,1.421418,-0.3932165,250.66666666666666,0.5557930171489716,0.5557930171489716,1.0
11000,1.421109,-0.59596527,599.0,-14.259496331214905,-14.259496331214905,1.0
12000,1.4208877,-0.59833837,599.0,-18.813393771648407,-18.813393771648407,1.0
13000,1.4215424,-0.394661,599.0,-9.031283855438232,-9.031283855438232,1.0
14000,1.4221586,-0.46009937,457.5,-11.337714403867722,-11.337714403867722,1.0
15000,1.4225613,-0.5437927,530.0,0.8209954053163528,0.8209954053163528,1.0
16000,1.4229927,-0.31635135,466.0,16.351450964808464,16.351450964808464,1.0
17000,1.4228599,-0.76916975,599.0,-14.077277898788452,-14.077277898788452,1.0
18000,1.4226015,-0.12987043,426.5,11.854116141796112,11.854116141796112,1.0
19000,1.4224316,-0.4262115,400.0,8.629523873329163,8.629523873329163,1.0
20000,1.4219288,-0.05453707,345.0,9.357176899909973,9.357176899909973,1.0
21000,1.4219408,-0.7538436,328.5,-4.279633482297261,-4.279633482297261,1.0
22000,1.4221853,0.08546686,408.0,8.627138574918112,8.627138574918112,1.0
23000,1.4221853,-0.07121683,486.5,9.689231224358082,9.689231224358082,1.0
24000,1.4212325,0.070562996,247.75,8.656678408384323,8.656678408384323,1.0
25000,1.4211922,0.058254372,256.75,10.51785522699356,10.51785522699356,1.0
26000,1.4199446,0.375268,205.5,13.092576444149017,13.092576444149017,1.0
27000,1.4196776,0.25101915,258.25,10.952385246753693,10.952385246753693,1.0
28000,1.4197216,0.48991895,295.25,12.525253370404243,12.525253370404243,1.0
29000,1.4197396,0.41579822,152.16666666666666,10.344650119543076,10.344650119543076,1.0
30000,1.4194188,0.32682896,348.3333333333333,2.553569734096527,2.553569734096527,1.0
31000,1.4191858,1.0198483,197.2,11.965158784389496,11.965158784389496,1.0
32000,1.4184994,0.7730449,146.0,11.254813194274902,11.254813194274902,1.0
33000,1.417978,1.2139512,188.0,13.222735261917114,13.222735261917114,1.0
34000,1.4175472,1.0755863,127.25,10.952297270298004,10.952297270298004,1.0
35000,1.4170431,1.5427104,147.0,11.754355738560358,11.754355738560358,1.0
36000,1.4169233,1.4685422,143.42857142857142,13.534823077065605,13.534823077065605,1.0
37000,1.4165107,1.8680105,132.75,11.45123016834259,11.45123016834259,1.0
38000,1.4165148,2.0464494,124.125,14.639229282736778,14.639229282736778,1.0
39000,1.4165243,1.9322894,98.55555555555556,9.212707334756852,9.212707334756852,1.0
40000,1.4164584,2.3837206,80.25,10.67402458190918,10.67402458190918,1.0
41000,1.4161302,2.2884986,124.22222222222223,12.141754627227783,12.141754627227783,1.0
42000,1.4161303,1.9991825,104.5,11.92003779941135,11.92003779941135,1.0
43000,1.4157059,2.7007084,123.0,11.904170960187912,11.904170960187912,1.0
44000,1.4156868,2.6767392,91.25,10.59204450520602,10.59204450520602,1.0
45000,1.4154445,3.0543947,77.46153846153847,10.449544136340801,10.449544136340801,1.0
46000,1.4153764,3.333494,90.72727272727273,12.790840148925781,12.790840148925781,1.0
47000,1.4153225,2.6904826,97.7,9.72759108543396,9.72759108543396,1.0
48000,1.415302,2.9227107,105.55555555555556,10.813973757955763,10.813973757955763,1.0
49000,1.4152411,2.845168,76.6923076923077,9.202538306896503,9.202538306896503,1.0
50000,1.4151949,3.3802938,71.71428571428571,9.303534009626933,9.303534009626933,1.0
