Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,0.19128908,599.0,-21.759430646896362,-21.759430646896362,1.0
2000,1.4189383,0.19895658,599.0,-16.84365013241768,-16.84365013241768,1.0
3000,1.417979,0.06061177,410.0,-4.6545310616493225,-4.6545310616493225,1.0
4000,1.4179535,-0.015139411,202.66666666666666,-6.518285114318132,-6.518285114318132,1.0
5000,1.4179088,-0.14821795,599.0,-20.152425587177277,-20.152425587177277,1.0
6000,1.4179134,-0.24839282,599.0,-11.362914979457855,-11.362914979457855,1.0
7000,1.4172693,-0.38390034,599.0,-13.101563602685928,-13.101563602685928,1.0
8000,1.4169942,-0.26588133,599.0,-24.694496512413025,-24.694496512413025,1.0
9000,1.4173014,-0.42242223,599.0,-14.067532777786255,-14.067532777786255,1.0
10000,1.4174384,-0.53775334,599.0,-16.60961264371872,-16.60961264371872,1.0
11000,1.4182216,-0.45893317,467.3333333333333,-5.716426610946655,-5.716426610946655,1.0
12000,1.4187729,-0.5281713,599.0,-7.301468074321747,-7.301468074321747,1.0
13000,1.4183267,-0.65410304,599.0,-12.996093273162842,-12.996093273162842,1.0
14000,1.4179162,-0.5803301,599.0,-12.607720494270325,-12.607720494270325,1.0
15000,1.4175917,-0.79479206,599.0,-14.157337874174118,-14.157337874174118,1.0
16000,1.4172082,-0.6084697,599.0,-13.413861572742462,-13.413861572742462,1.0
17000,1.4170755,-0.7706114,325.5,-8.363723516464233,-8.363723516464233,1.0
18000,1.4168785,-0.61081046,599.0,-8.835590481758118,-8.835590481758118,1.0
19000,1.4164093,-0.5121733,599.0,-13.608597844839096,-13.608597844839096,1.0
20000,1.4154599,-0.59839964,462.0,5.9588887616992,5.9588887616992,1.0
21000,1.4153391,-0.48311502,426.5,-4.010404512286186,-4.010404512286186,1.0
22000,1.4149581,-0.5868506,333.0,6.833360910415649,6.833360910415649,1.0
23000,1.4148234,-0.5550426,599.0,-2.4070050567388535,-2.4070050567388535,1.0
24000,1.413609,-0.21000257,300.0,9.787744879722595,9.787744879722595,1.0
25000,1.4136088,-0.39835262,320.6666666666667,7.630452687541644,7.630452687541644,1.0
26000,1.4126942,-0.104383804,288.0,12.294014498591423,12.294014498591423,1.0
27000,1.4126655,-0.35469794,182.8,8.740663647651672,8.740663647651672,1.0
28000,1.4120575,-0.27075657,237.6,8.64349664747715,8.64349664747715,1.0
29000,1.4120356,0.17500938,176.6,7.08210825920105,7.08210825920105,1.0
30000,1.4109552,-0.44680664,228.75,8.647725045681,8.647725045681,1.0
31000,1.4107611,-0.5133319,381.0,12.402244836091995,12.402244836091995,1.0
32000,1.4097315,0.31002015,214.83333333333334,11.067745253443718,11.067745253443718,1.0
33000,1.4093622,0.2541655,168.8,9.201056373119354,9.201056373119354,1.0
34000,1.408897,0.04846018,176.42857142857142,7.596963663895925,7.596963663895925,1.0
35000,1.4085414,0.86542326,133.625,10.938492868095636,10.938492868095636,1.0
36000,1.4085325,0.8376605,117.5,11.716662764549255,11.716662764549255,1.0
37000,1.4085242,1.5848992,90.54545454545455,9.059903166510843,9.059903166510843,1.0
38000,1.4083952,1.995177,115.5,12.1676008966234,12.1676008966234,1.0
39000,1.4081994,1.5744041,119.625,9.565977413207293,9.565977413207293,1.0
40000,1.4079686,1.7431612,124.25,12.327851023525,12.327851023525,1.0
41000,1.407458,1.4762708,104.0,9.751743227243423,9.751743227243423,1.0
42000,1.4073503,1.1182796,156.375,9.619578502007894,9.619578502007894,1.0
43000,1.406956,1.992265,132.14285714285714,9.63613298535347,9.63613298535347,1.0
44000,1.406935,2.0623584,96.72727272727273,9.66431565284729,9.66431565284729,1.0
45000,1.4066811,1.7234972,139.16666666666666,10.183597939355034,10.183597939355034,1.0
46000,1.406681,1.5256598,112.5,9.994991931650373,9.994991931650373,1.0
47000,1.4065483,2.1056254,110.0,11.398469977908665,11.398469977908665,1.0
48000,1.406543,2.8415344,99.4,11.343673753738404,11.343673753738404,1.0
49000,1.406494,2.799923,87.58333333333333,10.281143943468729,10.281143943468729,1.0
50000,1.4064884,2.6126504,100.125,10.292714675267538,10.292714675267538,1.0
