Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,0.42663783,599.0,-24.34369659423828,-24.34369659423828,1.0
2000,1.4189383,0.5000586,599.0,-17.716981887817383,-17.716981887817383,1.0
3000,1.4189383,0.39108044,599.0,-20.292664766311646,-20.292664766311646,1.0
4000,1.4189385,0.28549242,599.0,-15.80312117934227,-15.80312117934227,1.0
5000,1.4189383,0.5570426,599.0,-16.232806146144867,-16.232806146144867,1.0
6000,1.4189383,0.6333465,599.0,-19.26092106103897,-19.26092106103897,1.0
7000,1.4189385,0.4042931,599.0,-25.91273406147957,-25.91273406147957,1.0
8000,1.4189383,0.2542889,599.0,-17.537898361682892,-17.537898361682892,1.0
9000,1.4191567,0.19508749,599.0,-32.22674894332886,-32.22674894332886,1.0
10000,1.419243,0.19440737,599.0,-16.019180178642273,-16.019180178642273,1.0
11000,1.4192431,0.26262274,599.0,-18.426645040512085,-18.426645040512085,1.0
12000,1.4192431,0.18859904,599.0,-14.182833313941956,-14.182833313941956,1.0
13000,1.419243,0.016769232,599.0,-23.839255392551422,-23.839255392551422,1.0
14000,1.4192431,0.16400695,599.0,-19.99366056919098,-19.99366056919098,1.0
15000,1.4192431,-0.044919893,599.0,-14.476282507181168,-14.476282507181168,1.0
16000,1.419243,0.23688136,599.0,-17.13674795627594,-17.13674795627594,1.0
17000,1.4191079,0.18341342,599.0,-23.57410454750061,-23.57410454750061,1.0
18000,1.4189456,0.0065199137,599.0,-9.002131462097168,-9.002131462097168,1.0
19000,1.4189458,-0.04205738,599.0,-13.49984011054039,-13.49984011054039,1.0
20000,1.4189456,-0.096852556,599.0,-18.911221370100975,-18.911221370100975,1.0
21000,1.4189456,0.016909614,599.0,-14.867036700248718,-14.867036700248718,1.0
22000,1.4189458,0.07123154,599.0,-16.241656243801117,-16.241656243801117,1.0
23000,1.4189456,0.06268966,599.0,-24.496845960617065,-24.496845960617065,1.0
24000,1.4189456,-0.077017955,599.0,-15.222560942173004,-15.222560942173004,1.0
25000,1.418886,-0.09047851,599.0,-11.04165130853653,-11.04165130853653,1.0
26000,1.4186356,-0.24014524,599.0,-13.948314234614372,-13.948314234614372,1.0
27000,1.4186357,-0.15440315,599.0,-8.05335819721222,-8.05335819721222,1.0
28000,1.4186355,-0.11399821,599.0,-8.776513516902924,-8.776513516902924,1.0
29000,1.4186356,-0.17469293,599.0,-5.047528296709061,-5.047528296709061,1.0
30000,1.4186356,-0.14673215,599.0,-10.517161130905151,-10.517161130905151,1.0
31000,1.4186354,-0.121677026,599.0,-8.010316967964172,-8.010316967964172,1.0
32000,1.4186357,-0.22357357,599.0,-7.389027804136276,-7.389027804136276,1.0
33000,1.4186355,-0.116959654,447.5,-8.111693531274796,-8.111693531274796,1.0
34000,1.418451,-0.31565434,599.0,-17.384259968996048,-17.384259968996048,1.0
35000,1.4184421,-0.2587786,599.0,-5.320407748222351,-5.320407748222351,1.0
36000,1.4184422,-0.33514398,599.0,-20.046212136745453,-20.046212136745453,1.0
37000,1.418442,-0.32215285,599.0,-23.594598654657602,-23.594598654657602,1.0
38000,1.4184421,-0.23364219,599.0,-10.115682631731033,-10.115682631731033,1.0
39000,1.4184422,-0.29546106,599.0,-11.074632734060287,-11.074632734060287,1.0
40000,1.418442,-0.31578887,599.0,-23.590270698070526,-23.590270698070526,1.0
41000,1.4184421,-0.22479889,599.0,-22.06764245033264,-22.06764245033264,1.0
42000,1.4184383,-0.33445585,599.0,-1.504375547170639,-1.504375547170639,1.0
43000,1.4184378,-0.48423493,599.0,-16.941493272781372,-16.941493272781372,1.0
44000,1.4184377,-0.579731,599.0,-26.357991993427277,-26.357991993427277,1.0
45000,1.4184377,-0.4350299,435.0,-9.34919023513794,-9.34919023513794,1.0
46000,1.4184377,-0.46893767,281.3333333333333,-2.1255037784576416,-2.1255037784576416,1.0
47000,1.4184378,-0.50720143,599.0,-19.60916894674301,-19.60916894674301,1.0
48000,1.4184378,-0.53506446,599.0,-21.11748456954956,-21.11748456954956,1.0
49000,1.4184378,-0.36443716,599.0,-15.408854484558105,-15.408854484558105,1.0
50000,1.4184363,-0.3506405,599.0,-3.297960102558136,-3.297960102558136,1.0
