Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189386,0.25479403,415.5,-6.1238096952438354,-6.1238096952438354,1.0
2000,1.4189383,0.22394189,599.0,-21.928439259529114,-21.928439259529114,1.0
3000,1.4208843,0.03324794,599.0,-18.065463922917843,-18.065463922917843,1.0
4000,1.4212722,0.02536821,599.0,-21.07385814189911,-21.07385814189911,1.0
5000,1.4222794,-0.1462566,599.0,-24.357699394226074,-24.357699394226074,1.0
6000,1.4225031,-0.090339124,599.0,-16.057939782738686,-16.057939782738686,1.0
7000,1.4223977,-0.30442867,599.0,-10.892344698309898,-10.892344698309898,1.0
8000,1.422326,-0.36372894,599.0,-16.97028112411499,-16.97028112411499,1.0
9000,1.4222788,-0.5596755,599.0,-16.11178606748581,-16.11178606748581,1.0
10000,1.422243,-0.64207715,599.0,-18.749309182167053,-18.749309182167053,1.0
11000,1.4214493,-0.5695609,382.0,-5.297416865825653,-5.297416865825653,1.0
12000,1.4206474,-0.82448095,457.0,-10.099604368209839,-10.099604368209839,1.0
13000,1.41995,-0.6123769,599.0,-7.3470050394535065,-7.3470050394535065,1.0
14000,1.4186414,-0.6615064,599.0,-9.101962596178055,-9.101962596178055,1.0
15000,1.4185917,-0.642696,599.0,-6.810939855873585,-6.810939855873585,1.0
16000,1.4184959,-0.79658747,410.0,-4.063380882143974,-4.063380882143974,1.0
17000,1.4181602,-0.83166796,357.6666666666667,-1.0098443627357483,-1.0098443627357483,1.0
18000,1.4167597,-0.99582756,472.5,-5.600357323884964,-5.600357323884964,1.0
19000,1.4167305,-0.94246894,599.0,-15.382057428359985,-15.382057428359985,1.0
20000,1.4162353,-1.0706404,400.0,-1.558725376923879,-1.558725376923879,1.0
21000,1.4162353,-1.240366,599.0,-12.863933205604553,-12.863933205604553,1.0
22000,1.4155452,-0.79342455,468.5,-7.5992580850919085,-7.5992580850919085,1.0
23000,1.4155046,-0.31788418,599.0,-8.896215349435806,-8.896215349435806,1.0
24000,1.4146897,-0.44475326,350.0,0.48169829448064166,0.48169829448064166,1.0
25000,1.4146651,-0.41849104,599.0,-3.3430013060569763,-3.3430013060569763,1.0
26000,1.414357,-0.21533442,528.0,15.56639775633812,15.56639775633812,1.0
27000,1.4142914,-0.44469678,378.3333333333333,12.39124795794487,12.39124795794487,1.0
28000,1.413661,-0.4757744,425.0,2.833471864461899,2.833471864461899,1.0
29000,1.4134349,-0.28004327,303.3333333333333,8.116075535615286,8.116075535615286,1.0
30000,1.4133129,-0.4531895,423.6666666666667,0.7863938212394714,0.7863938212394714,1.0
31000,1.4132425,-0.34531477,472.0,10.474059243996939,10.474059243996939,1.0
32000,1.4129567,-0.2628548,303.3333333333333,3.2190420826276145,3.2190420826276145,1.0
33000,1.4127059,0.049497142,302.6666666666667,13.071151812871298,13.071151812871298,1.0
34000,1.4123299,0.093156815,272.0,10.275407865643501,10.275407865643501,1.0
35000,1.4118087,0.19238062,329.6666666666667,19.785922129948933,19.785922129948933,1.0
36000,1.4116873,-0.048593633,279.25,9.451441233356794,9.451441233356794,1.0
37000,1.4112592,0.010475176,252.66666666666666,11.456244729459286,11.456244729459286,1.0
38000,1.4112298,-0.00050045387,272.25,10.615828886628151,10.615828886628151,1.0
39000,1.4109466,0.19166178,338.3333333333333,13.494217912356058,13.494217912356058,1.0
40000,1.4109396,0.28512686,222.4,11.365876197814941,11.365876197814941,1.0
41000,1.4107666,0.24182281,291.0,11.02580326795578,11.02580326795578,1.0
42000,1.4107666,0.74649376,138.625,10.900138361113411,10.900138361113411,1.0
43000,1.4103984,1.1485884,112.0,9.991201718648275,9.991201718648275,1.0
44000,1.410361,0.573898,149.28571428571428,11.33868019921439,11.33868019921439,1.0
45000,1.4102341,1.4349009,168.5,13.635773689796528,13.635773689796528,1.0
46000,1.4102095,1.5482018,113.125,11.546161115169525,11.546161115169525,1.0
47000,1.4099896,1.4170222,132.125,11.345745116472244,11.345745116472244,1.0
48000,1.4098969,1.2429923,131.28571428571428,9.64162664115429,9.64162664115429,1.0
49000,1.4098083,1.9814161,127.125,11.93821655000959,11.93821655000959,1.0
50000,1.4097613,1.7563404,117.625,8.889599819978079,8.889599819978079,1.0
