Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,-0.096881405,599.0,-14.540727734565735,-14.540727734565735,1.0
2000,1.4189383,-0.17320873,599.0,-17.277267575263977,-17.277267575263977,1.0
3000,1.4175036,-0.253559,459.5,-5.855693340301514,-5.855693340301514,1.0
4000,1.4174554,-0.21506746,599.0,-16.901938140392303,-16.901938140392303,1.0
5000,1.4167824,-0.47707102,599.0,-14.67094087600708,-14.67094087600708,1.0
6000,1.4166442,-0.41355652,599.0,-19.664064168930054,-19.664064168930054,1.0
7000,1.41598,-0.56998384,599.0,-22.708398282527924,-22.708398282527924,1.0
8000,1.4158432,-0.5639292,599.0,-26.25720977783203,-26.25720977783203,1.0
9000,1.4148822,-0.7613847,599.0,-11.467656433582306,-11.467656433582306,1.0
10000,1.41434,-0.83576727,599.0,-10.63805666565895,-10.63805666565895,1.0
11000,1.4140393,-0.83428377,599.0,-18.228725910186768,-18.228725910186768,1.0
12000,1.4138383,-0.8821817,599.0,-16.52552554011345,-16.52552554011345,1.0
13000,1.4139863,-0.96820086,599.0,-26.039423942565918,-26.039423942565918,1.0
14000,1.4141253,-0.9246508,599.0,-6.478131890296936,-6.478131890296936,1.0
15000,1.4132235,-1.2297188,599.0,-9.700906954705715,-9.700906954705715,1.0
16000,1.4118836,-1.1689727,599.0,-16.33417595922947,-16.33417595922947,1.0
17000,1.4118086,-1.2804055,599.0,-13.436970233917236,-13.436970233917236,1.0
18000,1.4115903,-1.2423376,520.6666666666666,-19.705533757805824,-19.705533757805824,1.0
19000,1.4115565,-1.2543395,232.25,2.6043379306793213,2.6043379306793213,1.0
20000,1.4106619,-1.118791,270.0,-5.031986843794584,-5.031986843794584,1.0
21000,1.4106618,-1.0205795,546.5,1.0963048934936523,1.0963048934936523,1.0
22000,1.4102919,-1.4283962,599.0,-14.446852445602417,-14.446852445602417,1.0
23000,1.4102738,-1.3583753,457.3333333333333,-9.35616516818603,-9.35616516818603,1.0
24000,1.4097453,-1.0750588,515.5,-7.124769300222397,-7.124769300222397,1.0
25000,1.4096445,-1.0781813,599.0,3.173296332359314,3.173296332359314,1.0
26000,1.4085109,-1.4438616,493.6666666666667,-9.531548351049423,-9.531548351049423,1.0
27000,1.4081008,-1.4892983,599.0,0.3149234652519226,0.3149234652519226,1.0
28000,1.4078026,-0.9438478,599.0,-7.7212658524513245,-7.7212658524513245,1.0
29000,1.4076481,-1.1070952,477.5,2.954869866371155,2.954869866371155,1.0
30000,1.4078026,-0.81541365,599.0,-9.48808915913105,-9.48808915913105,1.0
31000,1.4079359,-0.7136395,368.6666666666667,-3.5074031949043274,-3.5074031949043274,1.0
32000,1.4076763,-1.0086497,330.5,7.023911237716675,7.023911237716675,1.0
33000,1.4072704,-0.817668,599.0,-4.322494231164455,-4.322494231164455,1.0
34000,1.4072813,-1.0931648,367.0,9.317738771438599,9.317738771438599,1.0
35000,1.4073219,-0.75580657,418.0,0.29092837870121,0.29092837870121,1.0
36000,1.4073206,-0.5831781,338.6666666666667,2.0593846440315247,2.0593846440315247,1.0
37000,1.4073067,-0.53289646,366.0,3.8263552486896515,3.8263552486896515,1.0
38000,1.4072294,-0.8601721,434.3333333333333,2.585757931073507,2.585757931073507,1.0
39000,1.4067343,-0.8280636,217.75,7.997105091810226,7.997105091810226,1.0
40000,1.4067256,-0.76807517,214.5,9.56639575958252,9.56639575958252,1.0
41000,1.4066672,-0.41339284,414.6666666666667,0.921482781569163,0.921482781569163,1.0
42000,1.4066671,-0.48520535,316.3333333333333,7.9450851281483965,7.9450851281483965,1.0
43000,1.4066607,-0.43451053,278.75,6.479876498381297,6.479876498381297,1.0
44000,1.4066597,-0.41719422,438.5,8.844032526016235,8.844032526016235,1.0
45000,1.4067707,-0.39496163,398.6666666666667,9.90639552474022,9.90639552474022,1.0
46000,1.4067914,-0.28615052,346.5,1.782167375087738,1.782167375087738,1.0
47000,1.4067322,-0.020083074,372.0,11.393438855806986,11.393438855806986,1.0
48000,1.4067141,-0.07717835,303.0,12.263012856245041,12.263012856245041,1.0
49000,1.4066831,-0.17213413,277.6,7.8258328318595884,7.8258328318595884,1.0
50000,1.4066623,-0.061336484,186.6,8.334791421890259,8.334791421890259,1.0
