Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1000,1.4189385,-0.04415206,599.0,-15.292636096477509,-15.292636096477509,1.0
2000,1.4189383,0.0016135629,599.0,-17.141934543848038,-17.141934543848038,1.0
3000,1.4166898,-0.1285178,401.0,-7.028331398963928,-7.028331398963928,1.0
4000,1.4165,-0.168199,599.0,-18.518192812800407,-18.518192812800407,1.0
5000,1.4171878,-0.3947758,599.0,-23.596213936805725,-23.596213936805725,1.0
6000,1.417205,-0.3239342,599.0,-1.2797033786773682,-1.2797033786773682,1.0
7000,1.4183286,-0.6605717,599.0,-34.6104566603899,-34.6104566603899,1.0
8000,1.4187757,-0.6123364,599.0,-21.95949825644493,-21.95949825644493,1.0
9000,1.4188347,-0.81663656,599.0,-11.453976511955261,-11.453976511955261,1.0
10000,1.4188622,-0.5937038,599.0,-16.202282313257456,-16.202282313257456,1.0
11000,1.4194806,-0.74469376,599.0,-31.73694097995758,-31.73694097995758,1.0
12000,1.4199183,-0.70989704,599.0,-16.42439305782318,-16.42439305782318,1.0
13000,1.4193054,-1.2992511,599.0,-23.010866403579712,-23.010866403579712,1.0
14000,1.4186672,-0.73280954,599.0,-13.54747599363327,-13.54747599363327,1.0
15000,1.418252,-1.2339039,599.0,-18.328671097755432,-18.328671097755432,1.0
16000,1.4172822,-1.0757012,471.5,-7.477536569039027,-7.477536569039027,1.0
17000,1.4171896,-1.2193577,599.0,-4.221398234367371,-4.221398234367371,1.0
18000,1.4167202,-0.47341838,442.3333333333333,1.09263480703036,1.09263480703036,1.0
19000,1.4167802,-1.1027418,367.5,-2.8996697515249252,-2.8996697515249252,1.0
20000,1.4172705,-0.72436965,599.0,-7.20629408955574,-7.20629408955574,1.0
21000,1.4172705,-0.3057177,406.0,6.328031271696091,6.328031271696091,1.0
22000,1.4169716,-0.7350452,425.6666666666667,-4.717989007631938,-4.717989007631938,1.0
23000,1.4169317,-0.78353924,313.0,8.145381361246109,8.145381361246109,1.0
24000,1.4159378,-0.41076383,446.0,-2.797567864259084,-2.797567864259084,1.0
25000,1.4157708,-0.743415,321.3333333333333,7.999843796094258,7.999843796094258,1.0
26000,1.4150273,-1.0127456,380.3333333333333,2.344765285650889,2.344765285650889,1.0
27000,1.4148294,-1.3230237,297.6666666666667,7.952532947063446,7.952532947063446,1.0
28000,1.4145409,-0.55314773,352.3333333333333,7.459411134322484,7.459411134322484,1.0
29000,1.4143295,-0.075550005,401.0,2.5913096368312836,2.5913096368312836,1.0
30000,1.4139596,-0.06546954,311.5,8.166194578011831,8.166194578011831,1.0
31000,1.4134922,-0.14567661,217.25,11.913997292518616,11.913997292518616,1.0
32000,1.4131047,-0.5028802,295.25,6.296774461865425,6.296774461865425,1.0
33000,1.4122943,0.03888,137.42857142857142,11.633164542061943,11.633164542061943,1.0
34000,1.4121457,0.32160604,268.25,11.071142256259918,11.071142256259918,1.0
35000,1.4118081,0.1705731,265.0,12.957621653874716,12.957621653874716,1.0
36000,1.4115843,0.10820308,476.0,4.3882075548172,4.3882075548172,1.0
37000,1.410349,0.5147893,167.16666666666666,8.504895786444346,8.504895786444346,1.0
38000,1.410349,-0.002324257,306.3333333333333,8.064778526624044,8.064778526624044,1.0
39000,1.4099497,0.7163065,161.75,14.111737251281738,14.111737251281738,1.0
40000,1.4099257,0.17974278,385.0,9.671461780865988,9.671461780865988,1.0
41000,1.4094762,0.40608546,158.85714285714286,9.982976717608315,9.982976717608315,1.0
42000,1.4094493,0.32461268,237.6,11.450432509183884,11.450432509183884,1.0
43000,1.4090121,1.084712,239.33333333333334,14.280195727944374,14.280195727944374,1.0
44000,1.4089928,1.5032258,162.71428571428572,14.203695842197963,14.203695842197963,1.0
45000,1.4087719,1.6229969,145.85714285714286,11.581111391385397,11.581111391385397,1.0
46000,1.4087231,1.3713696,170.4,14.88649919629097,14.88649919629097,1.0
47000,1.4086268,0.73716277,163.14285714285714,11.953773498535156,11.953773498535156,1.0
48000,1.4085714,0.9163247,132.0,10.445075631141663,10.445075631141663,1.0
49000,1.4084924,2.102999,125.66666666666667,13.750560462474823,13.750560462474823,1.0
50000,1.4084443,1.453043,129.66666666666666,10.944336652755737,10.944336652755737,1.0
